Unnamed: 0,Player,Pos,Team,Salary,Ownership,Score,ExpectedGame
0,Russell Westbrook,PG,OKC,12200.0,82.12,45.3,2.7
1,Paul George,SF,OKC,11600.0,79.72,60.1,2.7
2,Pascal Siakam,PF,TOR,7500.0,49.18,46.6,1.4
3,Marcus Morris,PF,BOS,5100.0,39.08,23.7,-1.0
4,Dennis Jr,PG,NY,7400.0,38.78,0.0,-1.0
5,Kyle Lowry,PG,TOR,8000.0,36.46,30.7,-1.0
6,Jamal Murray,PG,DEN,6800.0,34.56,32.5,1.6
7,Kyrie Irving,PG,BOS,9700.0,30.52,21.3,2.1
8,Kawhi Leonard,SF,TOR,9600.0,27.16,36.2,1.9
9,Nikola Vucevic,C1B,ORL,10200.0,26.69,59.2,2.2
10,Nikola Jokic,C1B,DEN,11000.0,24.4,62.8,2.2
11,Jonathan Isaac,SF,ORL,6500.0,24.38,32.2,-1.0
12,Will Barton,SF,DEN,5200.0,24.06,33.1,-1.0
13,Jaylen Brown,SG,BOS,4900.0,22.68,34.6,-1.0
14,Marcus Smart,SG,BOS,5100.0,20.62,12.8,-1.0
15,Gordon Hayward,SF,BOS,5300.0,20.34,17.4,1.2
16,Kevin Knox,SF,NY,5700.0,19.06,15.0,-1.0
17,Terrence Ross,SG,ORL,5800.0,18.68,3.4,-1.0
18,Jayson Tatum,PF,BOS,6700.0,18.62,18.9,1.5
19,Mason Plumlee,C1B,DEN,5400.0,18.54,11.7,-1.0
20,DJ Augustin,PG,ORL,4800.0,18.34,0.0,-1.0
21,Serge Ibaka,PF,TOR,7000.0,18.3,16.4,1.6
22,Aaron Gordon,PF,ORL,7000.0,16.98,40.4,1.7
23,Evan Fournier,SG,ORL,6000.0,16.48,38.0,-1.0
24,Steven Adams,C1B,OKC,6600.0,15.52,27.0,1.2
25,Damyean Dotson,SG,NY,5400.0,15.4,12.9,-1.0
26,Malik Beasley,SG,DEN,4500.0,13.82,17.8,-1.0
27,Paul Millsap,PF,DEN,8400.0,12.14,31.5,1.4
28,Danny Green,SG,TOR,4500.0,12.1,15.6,-1.0
29,Emmanuel Mudiay,PG,NY,5500.0,11.54,31.1,-1.0
30,Al Horford,C1B,BOS,8000.0,11.47,20.3,1.3
31,Norman Powell,SF,TOR,3500.0,10.66,13.2,-1.0
32,Mitchell Robinson,C1B,NY,6500.0,9.27,60.8,0.8
33,Jeremy Lin,PG,TOR,4400.0,8.72,18.7,-1.0
34,Noah Vonleh,PF,NY,4000.0,8.44,12.1,1.0
35,Dennis Schroder,SG,OKC,5200.0,8.34,0.0,1.4
36,Jerami Grant,PF,OKC,5800.0,7.98,37.5,-1.0
37,Khem Birch,PF,ORL,3700.0,7.38,8.0,-1.0
38,Terrance Ferguson,SG,OKC,3700.0,7.02,7.5,-1.0
39,Allonzo Trier,SG,NY,3700.0,7.0,35.0,-1.0
40,Deonte Burton,SG,OKC,3500.0,6.9,0.0,0.0
41,Luke Kornet,PF,NY,4700.0,6.78,2.0,-1.0
42,OG Anunoby,SF,TOR,3800.0,6.52,9.7,-1.0
43,Terry Rozier,PG,BOS,6400.0,6.04,19.9,-1.0
44,Gary Harris,SF,DEN,4800.0,5.66,11.4,-1.0
45,Jarell Martin,PF,ORL,3500.0,5.62,0.0,0.0
46,Daniel Theis,PF,BOS,3700.0,4.98,4.4,-1.0
47,Marc Gasol,C1B,TOR,5700.0,4.89,26.0,-1.0
48,Isaiah Thomas,PG,DEN,3900.0,4.52,10.7,-1.0
49,Raymond Felton,PG,OKC,3600.0,4.32,0.0,-1.0
50,Monte Morris,SG,DEN,4700.0,3.92,12.3,-1.0
51,Patrick Patterson,PF,OKC,3500.0,3.5,0.0,0.0
52,Nerlens Noel,C1B,OKC,4400.0,2.99,18.5,-1.0
53,Juancho Hernangomez,SF,DEN,3500.0,2.28,0.0,0.0
54,Wes Iwundu,SF,ORL,3700.0,2.1,0.0,0.0
55,Torrey Craig,SG,DEN,3500.0,1.62,17.6,-1.0
56,John Jenkins,SF,NY,3500.0,1.04,9.2,-1.0
